  -2.000 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.950 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.900 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.850 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.800 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.750 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.700 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.650 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.600 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.550 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.500 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.450 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.400 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.350 0.0000 0.0000 0.0000 0.0000 0.0000 0.0000 
  -1.300 0.0039 0.0000 0.0000 0.0350 0.0000 0.0000 
  -1.250 0.0072 0.0000 0.0000 0.0395 0.0000 0.0000 
  -1.200 0.0112 0.0000 0.0000 0.0440 0.0000 0.0000 
  -1.150 0.0173 0.0000 0.0000 0.0493 0.0000 0.0000 
  -1.100 0.0272 0.0000 0.0000 0.0563 0.0000 0.0000 
  -1.050 0.0401 0.0000 0.0000 0.0636 0.0000 0.0000 
  -1.000 0.0565 0.0000 0.0000 0.0714 0.0000 0.0000 
  -0.950 0.0797 0.0000 0.0000 0.0806 0.0019 0.0000 
  -0.900 0.1108 0.0000 0.0000 0.0903 0.0210 0.0000 
  -0.850 0.1522 0.0086 0.0000 0.1009 0.0329 0.0000 
  -0.800 0.2030 0.0467 0.0000 0.1116 0.0513 0.0000 
  -0.750 0.2612 0.1088 0.0000 0.1220 0.0755 0.0000 
  -0.700 0.3300 0.1868 0.0000 0.1326 0.0979 0.0000 
  -0.650 0.4089 0.2759 0.0000 0.1434 0.1165 0.0000 
  -0.600 0.4786 0.3641 0.0000 0.1536 0.1309 0.0000 
  -0.550 0.5397 0.4422 0.0000 0.1638 0.1432 0.0000 
  -0.500 0.5910 0.5058 0.0000 0.1737 0.1542 0.0000 
  -0.450 0.6348 0.5562 0.0000 0.1842 0.1653 0.0000 
  -0.400 0.6735 0.5947 0.0000 0.1957 0.1764 0.0000 
  -0.350 0.7107 0.6249 0.0000 0.2084 0.1872 0.0000 
  -0.300 0.7480 0.6580 0.0000 0.2225 0.2017 0.0000 
  -0.250 0.7811 0.7010 0.0000 0.2363 0.2174 0.0000 
  -0.200 0.8119 0.7433 0.0000 0.2494 0.2338 0.0000 
  -0.150 0.8262 0.7737 0.0000 0.2615 0.2485 0.0000 
  -0.100 0.8339 0.7897 0.0000 0.2725 0.2610 0.0000 
  -0.050 0.8322 0.7939 0.0000 0.2832 0.2718 0.0000 
   0.000 0.8230 0.7894 0.0000 0.2934 0.2822 0.0000 
   0.050 0.8065 0.7776 0.0000 0.3027 0.2926 0.0000 
   0.100 0.7877 0.7622 0.0000 0.3111 0.3020 0.0000 
   0.150 0.7685 0.7445 0.0000 0.3191 0.3106 0.0000 
   0.200 0.7510 0.7292 0.0000 0.3265 0.3187 0.0000 
   0.250 0.7366 0.7152 0.0000 0.3336 0.3259 0.0000 
   0.300 0.7270 0.7060 0.0000 0.3406 0.3329 0.0000 
   0.350 0.7232 0.7032 0.0000 0.3473 0.3399 0.0000 
   0.400 0.7233 0.7037 0.0000 0.3529 0.3458 0.0000 
   0.450 0.7245 0.7051 0.0000 0.3572 0.3499 0.0000 
   0.500 0.7258 0.7076 0.0000 0.3598 0.3527 0.0000 
   0.550 0.7271 0.7100 0.0000 0.3613 0.3546 0.0000 
   0.600 0.7277 0.7114 0.0000 0.3618 0.3552 0.0000 
   0.650 0.7273 0.7116 0.0000 0.3616 0.3549 0.0000 
   0.700 0.7255 0.7115 0.0000 0.3608 0.3546 0.0000 
   0.750 0.7227 0.7105 0.0000 0.3595 0.3540 0.0000 
   0.800 0.7200 0.7087 0.0000 0.3583 0.3530 0.0000 
   0.850 0.7169 0.7060 0.0000 0.3572 0.3520 0.0000 
   0.900 0.7132 0.7034 0.0000 0.3559 0.3509 0.0000 
   0.950 0.7091 0.7007 0.0000 0.3545 0.3501 0.0000 
   1.000 0.7045 0.6975 0.0000 0.3530 0.3490 0.0000 
   1.050 0.7015 0.6945 0.0000 0.3520 0.3481 0.0000 
   1.100 0.6980 0.6913 0.0000 0.3511 0.3474 0.0000 
   1.150 0.6944 0.6886 0.0000 0.3502 0.3468 0.0000 
   1.200 0.6910 0.6854 0.0000 0.3493 0.3461 0.0000 
   1.250 0.6872 0.6822 0.0000 0.3484 0.3455 0.0000 
   1.300 0.6843 0.6799 0.0000 0.3473 0.3448 0.0000 
   1.350 0.6812 0.6775 0.0000 0.3464 0.3443 0.0000 
   1.400 0.6778 0.6746 0.0000 0.3460 0.3439 0.0000 
   1.450 0.6747 0.6718 0.0000 0.3454 0.3434 0.0000 
   1.500 0.6717 0.6690 0.0000 0.3449 0.3429 0.0000 
   1.550 0.6691 0.6673 0.0000 0.3445 0.3427 0.0000 
   1.600 0.6668 0.6649 0.0000 0.3442 0.3425 0.0000 
   1.650 0.6644 0.6622 0.0000 0.3436 0.3422 0.0000 
   1.700 0.6614 0.6600 0.0000 0.3431 0.3418 0.0000 
   1.750 0.6594 0.6577 0.0000 0.3429 0.3413 0.0000 
   1.800 0.6565 0.6554 0.0000 0.3427 0.3415 0.0000 
   1.850 0.6542 0.6530 0.0000 0.3424 0.3412 0.0000 
   1.900 0.6515 0.6506 0.0000 0.3419 0.3409 0.0000 
   1.950 0.6494 0.6487 0.0000 0.3417 0.3407 0.0000 
   2.000 0.6476 0.6470 0.0000 0.3418 0.3411 0.0000 
   2.050 0.6452 0.6446 0.0000 0.3417 0.3408 0.0000 
   2.100 0.6427 0.6422 0.0000 0.3414 0.3404 0.0000 
   2.150 0.6402 0.6403 0.0000 0.3409 0.3402 0.0000 
   2.200 0.6378 0.6376 0.0000 0.3405 0.3401 0.0000 
   2.250 0.6355 0.6351 0.0000 0.3403 0.3398 0.0000 
   2.300 0.6331 0.6325 0.0000 0.3399 0.3393 0.0000 
   2.350 0.6302 0.6302 0.0000 0.3396 0.3393 0.0000 
   2.400 0.6274 0.6280 0.0000 0.3392 0.3391 0.0000 
   2.450 0.6247 0.6251 0.0000 0.3387 0.3385 0.0000 
   2.500 0.6222 0.6222 0.0000 0.3385 0.3381 0.0000 
   2.550 0.6193 0.6194 0.0000 0.3381 0.3378 0.0000 
   2.600 0.6160 0.6165 0.0000 0.3373 0.3375 0.0000 
   2.650 0.6128 0.6132 0.0000 0.3370 0.3366 0.0000 
   2.700 0.6095 0.6099 0.0000 0.3363 0.3360 0.0000 
   2.750 0.6065 0.6068 0.0000 0.3359 0.3354 0.0000 
   2.800 0.6030 0.6035 0.0000 0.3349 0.3348 0.0000 
   2.850 0.5987 0.5997 0.0000 0.3339 0.3339 0.0000 
   2.900 0.5950 0.5957 0.0000 0.3331 0.3328 0.0000 
   2.950 0.5907 0.5911 0.0000 0.3322 0.3320 0.0000 
   3.000 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.050 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.100 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.150 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.200 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.250 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.300 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.350 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.400 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.450 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.500 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.550 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.600 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.650 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.700 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.750 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.800 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.850 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.900 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   3.950 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.000 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.050 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.100 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.150 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.200 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.250 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.300 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.350 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.400 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.450 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.500 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.550 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.600 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.650 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.700 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.750 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.800 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.850 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.900 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   4.950 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   5.000 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
   5.050 0.5855 0.5863 0.0000 0.3309 0.3308 0.0000 
