-1 0.168866 0 0 0.0516049 0 0
-0.996 0.169038 0 0 0.0516575 0 0
-0.992 0.169208 0 0 0.0517096 0 0
-0.988 0.169377 0 0 0.0517612 0 0
-0.984 0.169544 0 0 0.0518123 0 0
-0.98 0.16971 0 0 0.051863 0 0
-0.976 0.169875 0 0 0.0519132 0 0
-0.972 0.170037 0 0 0.0519629 0 0
-0.968 0.170199 0 0 0.0520122 0 0
-0.964 0.170358 0 0 0.0520611 0 0
-0.96 0.170517 0 0 0.0521095 0 0
-0.956 0.174055 0.00361057 0 0.0526974 0.000871999 0
-0.952 0.180174 0.00997817 0 0.0536972 0.00240985 0
-0.948 0.186238 0.0162875 0 0.0546878 0.00393363 0
-0.944 0.192245 0.0225389 0 0.0556694 0.00544344 0
-0.94 0.198198 0.0287331 0 0.056642 0.0069394 0
-0.936 0.204096 0.0348705 0 0.0576057 0.00842165 0
-0.932 0.20994 0.0409516 0 0.0585605 0.00989031 0
-0.928 0.21573 0.0469769 0 0.0595066 0.0113455 0
-0.924 0.221467 0.0529469 0 0.060444 0.0127873 0
-0.92 0.227152 0.0588623 0 0.0613728 0.014216 0
-0.916 0.232785 0.0647234 0 0.0622931 0.0156315 0
-0.912 0.238366 0.0705308 0 0.0632049 0.0170341 0
-0.908 0.243895 0.076285 0 0.0641084 0.0184238 0
-0.904 0.249374 0.0819864 0 0.0650036 0.0198007 0
-0.9 0.254803 0.0876355 0 0.0658906 0.0211651 0
-0.896 0.260182 0.0932328 0 0.0667695 0.0225169 0
-0.892 0.265512 0.0987788 0 0.0676403 0.0238563 0
-0.888 0.270793 0.104274 0 0.0685031 0.0251835 0
-0.884 0.276025 0.109719 0 0.069358 0.0264985 0
-0.88 0.28121 0.115114 0 0.0702051 0.0278014 0
-0.876 0.286347 0.120459 0 0.0710444 0.0290924 0
-0.872 0.291436 0.125756 0 0.0718761 0.0303715 0
-0.868 0.29648 0.131003 0 0.0727 0.031639 0
-0.864 0.301476 0.136203 0 0.0735165 0.0328947 0
-0.86 0.306428 0.141355 0 0.0743254 0.034139 0
-0.856 0.311333 0.14646 0 0.075127 0.0353719 0
-0.852 0.316194 0.151518 0 0.0759212 0.0365935 0
-0.848 0.32101 0.15653 0 0.0767081 0.0378039 0
-0.844 0.325782 0.161495 0 0.0774878 0.0390032 0
-0.84 0.330511 0.166416 0 0.0782603 0.0401914 0
-0.836 0.335196 0.171291 0 0.0790258 0.0413688 0
-0.832 0.339838 0.176121 0 0.0797842 0.0425354 0
-0.828 0.344437 0.180907 0 0.0805357 0.0436913 0
-0.824 0.348994 0.185649 0 0.0812803 0.0448366 0
-0.82 0.35351 0.190348 0 0.0820181 0.0459714 0
-0.816 0.357984 0.195004 0 0.0827491 0.0470958 0
-0.812 0.362417 0.199617 0 0.0834734 0.0482099 0
-0.808 0.366809 0.204187 0 0.0841911 0.0493138 0
-0.804 0.371161 0.208716 0 0.0849022 0.0504075 0
-0.8 0.375474 0.213203 0 0.0856067 0.0514913 0
-0.796 0.379746 0.217649 0 0.0863048 0.0525651 0
-0.792 0.38398 0.222055 0 0.0869966 0.053629 0
-0.788 0.388175 0.22642 0 0.0876819 0.0546832 0
-0.784 0.392331 0.230745 0 0.088361 0.0557278 0
-0.78 0.396449 0.23503 0 0.0890339 0.0567627 0
-0.776 0.40053 0.239276 0 0.0897006 0.0577882 0
-0.772 0.404573 0.243483 0 0.0903611 0.0588042 0
-0.768 0.408579 0.247652 0 0.0910157 0.059811 0
-0.764 0.412548 0.251782 0 0.0916642 0.0608085 0
-0.76 0.416481 0.255874 0 0.0923068 0.0617969 0
-0.756 0.420377 0.259929 0 0.0929434 0.0627762 0
-0.752 0.424238 0.263947 0 0.0935743 0.0637465 0
-0.748 0.428064 0.267928 0 0.0941993 0.0647079 0
-0.744 0.431855 0.271872 0 0.0948187 0.0656606 0
-0.74 0.43561 0.275781 0 0.0954323 0.0666045 0
-0.736 0.439332 0.279653 0 0.0960404 0.0675397 0
-0.732 0.443019 0.28349 0 0.0966428 0.0684664 0
-0.728 0.446672 0.287292 0 0.0972398 0.0693845 0
-0.724 0.450292 0.291058 0 0.0978312 0.0702943 0
-0.72 0.453879 0.294791 0 0.0984172 0.0711957 0
-0.716 0.457433 0.298489 0 0.0989979 0.0720888 0
-0.712 0.460954 0.302153 0 0.0995732 0.0729738 0
-0.708 0.464443 0.305784 0 0.100143 0.0738506 0
-0.704 0.4679 0.309381 0 0.100708 0.0747194 0
-0.7 0.471326 0.312945 0 0.101268 0.0755802 0
-0.696 0.47472 0.316477 0 0.101822 0.0764332 0
-0.692 0.478083 0.319976 0 0.102372 0.0772783 0
-0.688 0.481415 0.323444 0 0.102916 0.0781157 0
-0.684 0.484716 0.326879 0 0.103456 0.0789454 0
-0.68 0.487987 0.330283 0 0.10399 0.0797675 0
-0.676 0.492243 0.335145 0 0.104572 0.0806584 0
-0.672 0.498319 0.342692 0 0.105245 0.0816809 0
-0.668 0.50434 0.350169 0 0.105912 0.0826941 0
-0.664 0.510305 0.357578 0 0.106573 0.083698 0
-0.66 0.516216 0.364918 0 0.107228 0.0846927 0
-0.656 0.522072 0.372192 0 0.107876 0.0856782 0
-0.652 0.527875 0.379399 0 0.108519 0.0866548 0
-0.648 0.533624 0.386539 0 0.109156 0.0876223 0
-0.644 0.539321 0.393615 0 0.109787 0.088581 0
-0.64 0.544966 0.400625 0 0.110412 0.089531 0
-0.636 0.550559 0.407571 0 0.111032 0.0904722 0
-0.632 0.5561 0.414454 0 0.111645 0.0914047 0
-0.628 0.561591 0.421273 0 0.112254 0.0923288 0
-0.624 0.567031 0.42803 0 0.112856 0.0932443 0
-0.62 0.572422 0.434725 0 0.113453 0.0941515 0
-0.616 0.577763 0.441358 0 0.114045 0.0950503 0
-0.612 0.583055 0.447931 0 0.114631 0.095941 0
