0.125	6.64326e-15	1.41456e-13	0	5.47098e-16	1.02964e-13	0
0.375	3.06394e-14	1.91047e-12	0	1.50302e-15	2.89954e-13	0
0.625	6.20941e-14	5.99143e-12	0	2.78603e-15	3.21873e-13	0
0.875	7.62806e-14	9.3107e-12	0	2.68206e-15	3.19227e-13	0
1.125	9.39719e-14	1.07475e-11	0	1.53893e-15	2.97668e-13	0
1.375	8.16719e-14	1.09596e-11	0	1.17651e-15	2.6985e-13	0
1.625	8.87448e-14	1.11933e-11	0	2.06249e-15	2.33676e-13	0
1.875	6.8269e-14	1.14829e-11	0	1.19926e-15	2.01398e-13	0
2.125	6.48012e-14	1.1649e-11	0	1.24215e-15	1.84935e-13	0
2.375	5.6612e-14	1.09545e-11	0	9.29754e-16	1.6398e-13	0
2.625	4.7652e-14	9.62847e-12	0	6.89133e-16	1.43637e-13	0
2.875	4.23091e-14	8.16151e-12	0	6.00148e-16	1.25274e-13	0
3.125	3.97781e-14	6.89054e-12	0	7.66559e-16	1.04895e-13	0
3.375	3.8128e-14	5.32531e-12	0	4.78447e-16	9.93331e-14	0
3.625	2.91799e-14	3.57128e-12	0	4.88529e-16	8.14828e-14	0
3.875	2.55217e-14	2.16228e-12	0	2.85583e-16	6.91419e-14	0
4.125	1.76588e-14	1.26024e-12	0	4.00238e-16	6.14574e-14	0
4.375	1.85834e-14	6.92695e-13	0	1.34813e-16	5.69132e-14	0
4.625	1.4497e-14	4.08938e-13	0	2.50766e-16	4.64052e-14	0
4.875	1.12693e-14	2.49084e-13	0	2.62925e-16	3.833e-14	0
5.125	1.1153e-14	1.90913e-13	0	9.6491e-16	3.22701e-14	0
5.375	9.71496e-15	1.30904e-13	0	1.62655e-16	2.69402e-14	0
5.625	7.11882e-15	1.11452e-13	0	2.07791e-16	1.37757e-14	0
5.875	6.95984e-15	9.15342e-14	0	1.11095e-16	2.1397e-14	0
6.125	3.4694e-15	1.01387e-13	0	4.39509e-17	1.72105e-14	0
6.375	3.11786e-15	7.4901e-14	0	8.0927e-17	1.09918e-14	0
6.625	9.18922e-15	7.29845e-14	0	7.68345e-17	1.3125e-14	0
6.875	6.33671e-15	6.96924e-14	0	1.54559e-16	8.30927e-15	0
7.125	2.29627e-15	6.67013e-14	0	0	7.41569e-15	0
7.375	4.18146e-15	5.5408e-14	0	0	5.91081e-15	0
7.625	3.59905e-15	5.98243e-14	0	0	1.91501e-15	0
7.875	1.42675e-15	5.75212e-14	0	0	3.40816e-15	0
8.125	3.16981e-15	5.65994e-14	0	4.38535e-17	1.03253e-15	0
8.375	1.36429e-15	4.87104e-14	0	1.30616e-16	1.16937e-15	0
8.625	1.55969e-15	4.93748e-14	0	0	1.79692e-15	0
8.875	1.13429e-15	4.51273e-14	0	7.9531e-17	5.2342e-16	0
9.125	1.00543e-15	4.4023e-14	0	0	5.92615e-16	0
9.375	4.186e-16	4.09134e-14	0	0	9.91533e-16	0
9.625	4.70538e-16	3.7856e-14	0	0	1.93516e-15	0
9.875	7.12868e-16	3.91375e-14	0	0	6.43277e-16	0
10.125	7.03891e-16	3.9168e-14	0	0	1.48424e-15	0
10.375	3.25351e-16	3.59154e-14	0	0	4.95013e-16	0
10.625	4.89993e-16	3.26575e-14	0	0	9.63717e-16	0
10.875	2.40385e-16	3.10344e-14	0	0	4.89128e-17	0
11.125	3.6641e-16	2.81418e-14	0	0	3.33897e-16	0
11.375	1.46113e-16	2.57812e-14	0	0	5.48223e-16	0
11.625	3.04123e-16	2.36153e-14	0	0	2.09998e-16	0
11.875	9.54979e-17	2.12923e-14	0	0	3.33302e-16	0
12.125	2.37618e-16	2.14602e-14	0	0	5.12019e-16	0
12.375	1.22693e-16	1.9173e-14	0	0	1.12035e-16	0
12.625	2.60652e-16	1.5056e-14	0	0	1.78002e-16	0
12.875	8.96867e-17	1.43031e-14	0	0	2.42794e-16	0
13.125	7.8637e-17	1.20154e-14	0	0	1.22102e-16	0
13.375	8.13798e-17	1.02538e-14	0	0	1.87741e-16	0
13.625	0	8.39667e-15	0	0	1.31901e-16	0
13.875	0	8.16799e-15	0	0	1.35558e-16	0
14.125	9.67841e-17	7.30818e-15	0	0	0	0
14.375	0	5.74687e-15	0	0	0	0
14.625	0	5.43566e-15	0	0	6.1971e-17	0
14.875	0	3.96742e-15	0	0	0	0
15.125	9.66444e-17	4.8726e-15	0	0	1.47349e-16	0
15.375	0	2.87154e-15	0	0	6.75688e-17	0
15.625	0	3.55182e-15	0	0	0	0
15.875	0	2.80447e-15	0	0	0	0
16.125	0	2.18164e-15	0	0	0	0
16.375	0	1.60131e-15	0	0	0	0
16.625	1.06797e-16	2.14598e-15	0	0	8.54211e-17	0
16.875	0	1.72979e-15	0	0	0	0
17.125	0	1.28598e-15	0	0	0	0
17.375	0	1.52529e-15	0	0	8.57728e-17	0
17.625	0	1.55983e-15	0	0	7.59727e-17	0
17.875	0	7.25935e-16	0	0	0	0
18.125	0	8.70681e-16	0	0	0	0
18.375	0	5.18144e-16	0	0	0	0
18.625	0	7.98369e-16	0	0	0	0
18.875	0	4.53094e-16	0	0	0	0
19.125	0	1.87818e-16	0	0	0	0
19.375	0	2.87614e-16	0	0	0	0
19.625	0	1.98398e-16	0	0	0	0
19.875	0	2.92032e-16	0	0	0	0
20.125	0	3.86799e-16	0	0	0	0
20.375	0	4.85728e-16	0	0	0	0
20.625	0	0	0	0	0	0
20.875	0	0	0	0	0	0
21.125	0	0	0	0	0	0
21.375	0	1.03353e-16	0	0	0	0
21.625	0	2.27211e-16	0	0	0	0
21.875	0	2.19123e-16	0	0	0	0
22.125	0	0	0	0	0	0
22.375	0	1.16032e-16	0	0	0	0
22.625	0	0	0	0	0	0
22.875	0	0	0	0	0	0
23.125	0	0	0	0	0	0
23.375	0	0	0	0	0	0
23.625	0	0	0	0	0	0
23.875	0	0	0	0	0	0
24.125	0	0	0	0	0	0
24.375	0	0	0	0	0	0
24.625	0	0	0	0	0	0
24.875	0	0	0	0	0	0
25.125	0	0	0	0	0	0
25.375	0	0	0	0	0	0
25.625	0	0	0	0	0	0
25.875	0	0	0	0	0	0
26.125	0	0	0	0	0	0
26.375	0	0	0	0	0	0
26.625	0	0	0	0	0	0
26.875	0	0	0	0	0	0
27.125	0	0	0	0	0	0
27.375	0	0	0	0	0	0
27.625	0	0	0	0	0	0
27.875	0	0	0	0	0	0
28.125	0	0	0	0	0	0
28.375	0	0	0	0	0	0
28.625	0	0	0	0	0	0
28.875	0	0	0	0	0	0
29.125	0	0	0	0	0	0
29.375	0	0	0	0	0	0
29.625	0	0	0	0	0	0
29.875	0	0	0	0	0	0
30.125	0	0	0	0	0	0
30.375	0	0	0	0	0	0
30.625	0	0	0	0	0	0
30.875	0	0	0	0	0	0
