0.125	4.75394e-16	1.06968e-13	0	3.17194e-15	1.17433e-13	0
0.375	2.2561e-15	2.86839e-13	0	2.3939e-14	1.66311e-12	0
0.625	3.20851e-15	3.21884e-13	0	4.32029e-14	5.09819e-12	0
0.875	3.81768e-15	3.27371e-13	0	6.66585e-14	7.53689e-12	0
1.125	2.9324e-15	3.2986e-13	0	6.05676e-14	8.36444e-12	0
1.375	2.51053e-15	3.03657e-13	0	5.40726e-14	8.13829e-12	0
1.625	2.07371e-15	2.89286e-13	0	5.60435e-14	7.92877e-12	0
1.875	2.3466e-15	2.60794e-13	0	5.20907e-14	8.04826e-12	0
2.125	3.26219e-15	2.33449e-13	0	3.946e-14	7.8546e-12	0
2.375	1.80983e-15	2.11225e-13	0	3.92266e-14	7.35792e-12	0
2.625	1.18831e-15	1.79581e-13	0	3.34884e-14	6.43862e-12	0
2.875	8.40124e-16	1.74989e-13	0	1.76126e-14	5.4776e-12	0
3.125	1.1758e-15	1.38117e-13	0	2.97688e-14	4.52645e-12	0
3.375	1.15387e-15	1.32291e-13	0	1.97484e-14	3.44354e-12	0
3.625	2.44483e-15	1.17065e-13	0	1.5645e-14	2.22491e-12	0
3.875	1.41292e-15	1.01493e-13	0	1.98987e-14	1.34008e-12	0
4.125	1.01825e-15	8.53717e-14	0	1.57788e-14	7.82571e-13	0
4.375	8.61442e-16	7.88314e-14	0	7.63155e-15	3.69415e-13	0
4.625	5.2536e-16	7.92102e-14	0	8.72424e-15	2.44372e-13	0
4.875	1.27371e-15	6.88727e-14	0	3.67558e-15	1.36508e-13	0
5.125	6.54249e-16	7.86668e-14	0	5.32136e-15	7.87606e-14	0
5.375	5.19644e-16	5.85493e-14	0	9.4514e-15	5.29236e-14	0
5.625	4.61911e-16	5.21469e-14	0	2.97221e-15	4.92822e-14	0
5.875	6.06217e-16	3.56126e-14	0	2.77196e-15	4.56424e-14	0
6.125	5.20704e-16	3.97468e-14	0	2.00184e-15	3.92087e-14	0
6.375	4.28469e-16	3.06615e-14	0	2.91757e-15	3.03814e-14	0
6.625	1.49974e-15	2.62328e-14	0	1.60316e-15	2.98405e-14	0
6.875	4.24627e-16	2.59183e-14	0	5.88364e-16	2.06098e-14	0
7.125	2.27226e-16	2.25009e-14	0	3.11502e-16	2.45941e-14	0
7.375	2.30272e-16	1.18166e-14	0	1.78432e-15	1.95319e-14	0
7.625	1.38778e-16	1.60897e-14	0	2.56048e-15	1.89341e-14	0
7.875	2.02052e-16	8.40736e-15	0	2.94894e-16	1.49871e-14	0
8.125	5.04974e-17	1.13269e-14	0	1.15049e-15	1.53619e-14	0
8.375	3.85544e-17	1.2285e-14	0	1.8299e-16	1.40235e-14	0
8.625	2.53056e-16	6.96119e-15	0	2.40804e-16	1.2219e-14	0
8.875	8.86912e-17	4.3642e-15	0	2.79125e-16	1.23522e-14	0
9.125	2.4544e-16	7.26897e-15	0	1.8802e-16	1.09956e-14	0
9.375	7.66897e-17	3.88674e-15	0	0	9.95748e-15	0
9.625	8.80384e-17	5.54581e-15	0	4.75688e-17	8.92726e-15	0
9.875	1.64762e-16	3.80072e-15	0	0	1.14645e-14	0
10.125	0	6.86029e-15	0	6.27511e-17	6.75643e-15	0
10.375	0	3.53671e-15	0	0	6.96444e-15	0
10.625	1.33617e-16	3.57232e-15	0	0	5.64415e-15	0
10.875	9.65297e-17	3.75513e-15	0	0	4.96941e-15	0
11.125	8.34142e-17	3.22249e-15	0	0	4.69669e-15	0
11.375	0	2.99448e-15	0	0	3.21892e-15	0
11.625	7.99405e-17	2.7953e-15	0	0	3.54473e-15	0
11.875	6.84722e-17	2.37838e-15	0	0	3.36225e-15	0
12.125	1.01047e-16	2.22318e-15	0	9.56289e-17	1.71505e-15	0
12.375	0	2.27969e-15	0	0	1.98826e-15	0
12.625	0	2.54618e-15	0	0	1.03738e-15	0
12.875	0	2.38995e-15	0	9.22697e-17	8.48666e-16	0
13.125	0	1.77251e-15	0	0	1.61545e-15	0
13.375	9.09617e-17	2.28257e-15	0	0	7.06516e-16	0
13.625	0	1.36577e-15	0	0	6.26455e-16	0
13.875	0	1.47493e-15	0	0	6.04351e-16	0
14.125	0	1.47521e-15	0	0	4.3489e-16	0
14.375	0	1.42574e-15	0	0	5.46396e-16	0
14.625	9.80873e-17	2.0937e-15	0	0	1.54209e-16	0
14.875	0	7.72913e-16	0	0	3.13939e-16	0
15.125	0	1.21059e-15	0	0	1.52969e-16	0
15.375	0	7.91959e-16	0	0	0	0
15.625	0	1.23062e-15	0	0	1.65433e-16	0
15.875	1.00531e-16	1.38056e-15	0	0	1.62014e-16	0
16.125	0	4.76198e-16	0	0	0	0
16.375	0	9.67462e-16	0	0	9.39741e-17	0
16.625	0	4.46283e-16	0	0	0	0
16.875	0	1.18945e-15	0	0	9.78645e-17	0
17.125	0	1.08601e-15	0	0	9.49483e-17	0
17.375	0	1.82025e-16	0	0	9.80693e-17	0
17.625	0	2.88091e-16	0	0	0	0
17.875	0	3.03218e-16	0	0	1.07104e-16	0
18.125	0	5.29515e-16	0	0	0	0
18.375	0	0	0	0	0	0
18.625	0	2.05774e-16	0	0	1.00124e-16	0
18.875	0	4.25966e-16	0	0	0	0
19.125	0	2.17899e-16	0	0	0	0
19.375	0	2.22208e-16	0	0	0	0
19.625	0	3.22631e-16	0	0	0	0
19.875	0	2.22985e-16	0	0	0	0
20.125	0	4.34207e-16	0	0	0	0
20.375	0	0	0	0	0	0
20.625	0	2.24831e-16	0	0	0	0
20.875	0	0	0	0	0	0
21.125	0	3.5171e-16	0	0	0	0
21.375	0	1.08893e-16	0	0	0	0
21.625	0	0	0	0	0	0
21.875	0	0	0	0	0	0
22.125	0	1.25261e-16	0	0	0	0
22.375	0	0	0	0	0	0
22.625	0	0	0	0	0	0
22.875	0	0	0	0	0	0
23.125	0	0	0	0	0	0
23.375	0	0	0	0	0	0
23.625	0	0	0	0	0	0
23.875	0	0	0	0	0	0
24.125	0	0	0	0	0	0
24.375	0	0	0	0	0	0
24.625	0	0	0	0	0	0
24.875	0	0	0	0	0	0
25.125	0	0	0	0	0	0
25.375	0	0	0	0	0	0
25.625	0	0	0	0	0	0
25.875	0	0	0	0	0	0
26.125	0	0	0	0	0	0
26.375	0	0	0	0	0	0
26.625	0	0	0	0	0	0
26.875	0	0	0	0	0	0
27.125	0	0	0	0	0	0
27.375	0	0	0	0	0	0
27.625	0	0	0	0	0	0
27.875	0	0	0	0	0	0
28.125	0	0	0	0	0	0
28.375	0	0	0	0	0	0
28.625	0	0	0	0	0	0
28.875	0	0	0	0	0	0
29.125	0	0	0	0	0	0
29.375	0	0	0	0	0	0
29.625	0	0	0	0	0	0
29.875	0	0	0	0	0	0
30.125	0	0	0	0	0	0
30.375	0	0	0	0	0	0
30.625	0	0	0	0	0	0
30.875	0	0	0	0	0	0
31.125	0	0	0	0	0	0
31.375	0	0	0	0	0	0
31.625	0	0	0	0	0	0
31.875	0	0	0	0	0	0
32.125	0	0	0	0	0	0
32.375	0	0	0	0	0	0
32.625	0	0	0	0	0	0
32.875	0	0	0	0	0	0
33.125	0	0	0	0	0	0
33.375	0	0	0	0	0	0
33.625	0	0	0	0	0	0
33.875	0	0	0	0	0	0
34.125	0	0	0	0	0	0
34.375	0	0	0	0	0	0
34.625	0	0	0	0	0	0
34.875	0	0	0	0	0	0
35.125	0	0	0	0	0	0
35.375	0	0	0	0	0	0
35.625	0	0	0	0	0	0
35.875	0	0	0	0	0	0
36.125	0	0	0	0	0	0
36.375	0	0	0	0	0	0
36.625	0	0	0	0	0	0
36.875	0	0	0	0	0	0
37.125	0	0	0	0	0	0
37.375	0	0	0	0	0	0
37.625	0	0	0	0	0	0
37.875	0	0	0	0	0	0
38.125	0	0	0	0	0	0
38.375	0	0	0	0	0	0
38.625	0	0	0	0	0	0
38.875	0	0	0	0	0	0
39.125	0	0	0	0	0	0
39.375	0	0	0	0	0	0
39.625	0	0	0	0	0	0
39.875	0	0	0	0	0	0
40.125	0	0	0	0	0	0
40.375	0	0	0	0	0	0
40.625	0	0	0	0	0	0
40.875	0	0	0	0	0	0
41.125	0	0	0	0	0	0
41.375	0	0	0	0	0	0
41.625	0	0	0	0	0	0
41.875	0	0	0	0	0	0
42.125	0	0	0	0	0	0
42.375	0	0	0	0	0	0
42.625	0	0	0	0	0	0
42.875	0	0	0	0	0	0
43.125	0	0	0	0	0	0
43.375	0	0	0	0	0	0
43.625	0	0	0	0	0	0
43.875	0	0	0	0	0	0
44.125	0	0	0	0	0	0
44.375	0	0	0	0	0	0
44.625	0	0	0	0	0	0
44.875	0	0	0	0	0	0
45.125	0	0	0	0	0	0
45.375	0	0	0	0	0	0
45.625	0	0	0	0	0	0
45.875	0	0	0	0	0	0
46.125	0	0	0	0	0	0
46.375	0	0	0	0	0	0
46.625	0	0	0	0	0	0
46.875	0	0	0	0	0	0
47.125	0	0	0	0	0	0
47.375	0	0	0	0	0	0
47.625	0	0	0	0	0	0
47.875	0	0	0	0	0	0
48.125	0	0	0	0	0	0
48.375	0	0	0	0	0	0
48.625	0	0	0	0	0	0
48.875	0	0	0	0	0	0
49.125	0	0	0	0	0	0
49.375	0	0	0	0	0	0
49.625	0	0	0	0	0	0
49.875	0	0	0	0	0	0
50.125	0	0	0	0	0	0
50.375	0	0	0	0	0	0
50.625	0	0	0	0	0	0
50.875	0	0	0	0	0	0
51.125	0	0	0	0	0	0
51.375	0	0	0	0	0	0
51.625	0	0	0	0	0	0
51.875	0	0	0	0	0	0
52.125	0	0	0	0	0	0
52.375	0	0	0	0	0	0
52.625	0	0	0	0	0	0
52.875	0	0	0	0	0	0
53.125	0	0	0	0	0	0
53.375	0	0	0	0	0	0
53.625	0	0	0	0	0	0
53.875	0	0	0	0	0	0
54.125	0	0	0	0	0	0
54.375	0	0	0	0	0	0
54.625	0	0	0	0	0	0
54.875	0	0	0	0	0	0
55.125	0	0	0	0	0	0
55.375	0	0	0	0	0	0
55.625	0	0	0	0	0	0
55.875	0	0	0	0	0	0
56.125	0	0	0	0	0	0
