   0.000 0.2792E-01 0.9564E+00 0.0000E+00 0.5928E-02 0.9798E+00 0.0000E+00
   0.060 0.1672E+01 0.6209E+02 0.0000E+00 0.4557E+00 0.7316E+02 0.0000E+00
   0.120 0.7947E+01 0.2387E+03 0.0000E+00 0.1417E+01 0.3977E+03 0.0000E+00
   0.180 0.1348E+02 0.4474E+03 0.0000E+00 0.3442E+01 0.7456E+03 0.0000E+00
   0.240 0.1639E+02 0.6790E+03 0.0000E+00 0.7390E+01 0.8439E+03 0.0000E+00
   0.300 0.2927E+02 0.9303E+03 0.0000E+00 0.1228E+02 0.8042E+03 0.0000E+00
   0.360 0.4823E+02 0.1249E+04 0.0000E+00 0.1741E+02 0.8490E+03 0.0000E+00
   0.420 0.6856E+02 0.1774E+04 0.0000E+00 0.2262E+02 0.9652E+03 0.0000E+00
   0.480 0.8903E+02 0.2457E+04 0.0000E+00 0.2791E+02 0.1112E+04 0.0000E+00
   0.540 0.1087E+03 0.3233E+04 0.0000E+00 0.3340E+02 0.1272E+04 0.0000E+00
   0.600 0.1246E+03 0.4075E+04 0.0000E+00 0.3990E+02 0.1436E+04 0.0000E+00
   0.660 0.1327E+03 0.4996E+04 0.0000E+00 0.4671E+02 0.1607E+04 0.0000E+00
   0.720 0.1371E+03 0.5985E+04 0.0000E+00 0.4816E+02 0.1807E+04 0.0000E+00
   0.780 0.1406E+03 0.7148E+04 0.0000E+00 0.4658E+02 0.2058E+04 0.0000E+00
   0.840 0.1442E+03 0.8397E+04 0.0000E+00 0.4440E+02 0.2275E+04 0.0000E+00
   0.900 0.1489E+03 0.8943E+04 0.0000E+00 0.4243E+02 0.2359E+04 0.0000E+00
   0.960 0.1591E+03 0.9321E+04 0.0000E+00 0.4208E+02 0.2376E+04 0.0000E+00
   1.020 0.1774E+03 0.1016E+05 0.0000E+00 0.4936E+02 0.2377E+04 0.0000E+00
   1.080 0.1897E+03 0.1123E+05 0.0000E+00 0.6477E+02 0.2368E+04 0.0000E+00
   1.140 0.1973E+03 0.1238E+05 0.0000E+00 0.6124E+02 0.2351E+04 0.0000E+00
   1.200 0.2041E+03 0.1399E+05 0.0000E+00 0.4991E+02 0.2319E+04 0.0000E+00
   1.260 0.2109E+03 0.1657E+05 0.0000E+00 0.4541E+02 0.2239E+04 0.0000E+00
   1.320 0.2183E+03 0.1948E+05 0.0000E+00 0.4486E+02 0.2165E+04 0.0000E+00
   1.380 0.2270E+03 0.2271E+05 0.0000E+00 0.4521E+02 0.2316E+04 0.0000E+00
   1.440 0.2368E+03 0.2794E+05 0.0000E+00 0.4583E+02 0.2315E+04 0.0000E+00
   1.500 0.2473E+03 0.3479E+05 0.0000E+00 0.4671E+02 0.2199E+04 0.0000E+00
   1.560 0.2582E+03 0.4407E+05 0.0000E+00 0.4835E+02 0.2127E+04 0.0000E+00
   1.620 0.2693E+03 0.5807E+05 0.0000E+00 0.5360E+02 0.2172E+04 0.0000E+00
   1.680 0.2806E+03 0.7309E+05 0.0000E+00 0.5869E+02 0.2188E+04 0.0000E+00
   1.740 0.2935E+03 0.8969E+05 0.0000E+00 0.4250E+02 0.2168E+04 0.0000E+00
   1.800 0.3045E+03 0.1046E+06 0.0000E+00 0.3371E+02 0.2139E+04 0.0000E+00
   1.860 0.2990E+03 0.1155E+06 0.0000E+00 0.5650E+02 0.2106E+04 0.0000E+00
   1.920 0.2850E+03 0.1210E+06 0.0000E+00 0.4838E+02 0.2069E+04 0.0000E+00
   1.980 0.2710E+03 0.1192E+06 0.0000E+00 0.3417E+02 0.2028E+04 0.0000E+00
   2.040 0.2659E+03 0.1106E+06 0.0000E+00 0.4236E+02 0.1982E+04 0.0000E+00
   2.100 0.2755E+03 0.9838E+05 0.0000E+00 0.3589E+02 0.1931E+04 0.0000E+00
   2.160 0.2769E+03 0.8296E+05 0.0000E+00 0.3696E+02 0.1877E+04 0.0000E+00
   2.220 0.2715E+03 0.6651E+05 0.0000E+00 0.4593E+02 0.1820E+04 0.0000E+00
   2.280 0.2648E+03 0.5169E+05 0.0000E+00 0.5375E+02 0.1761E+04 0.0000E+00
   2.340 0.2591E+03 0.4054E+05 0.0000E+00 0.4820E+02 0.1702E+04 0.0000E+00
   2.400 0.2558E+03 0.3154E+05 0.0000E+00 0.2866E+02 0.1645E+04 0.0000E+00
   2.460 0.2539E+03 0.2514E+05 0.0000E+00 0.3195E+02 0.1592E+04 0.0000E+00
   2.520 0.2527E+03 0.1970E+05 0.0000E+00 0.3332E+02 0.1543E+04 0.0000E+00
   2.580 0.2535E+03 0.1592E+05 0.0000E+00 0.6597E+02 0.1496E+04 0.0000E+00
   2.640 0.2627E+03 0.1324E+05 0.0000E+00 0.3681E+02 0.1451E+04 0.0000E+00
   2.700 0.2862E+03 0.1107E+05 0.0000E+00 0.2218E+02 0.1405E+04 0.0000E+00
   2.760 0.2892E+03 0.9377E+04 0.0000E+00 0.7066E+02 0.1360E+04 0.0000E+00
   2.820 0.2373E+03 0.7985E+04 0.0000E+00 0.2296E+02 0.1315E+04 0.0000E+00
   2.880 0.2097E+03 0.6829E+04 0.0000E+00 0.2929E+02 0.1270E+04 0.0000E+00
   2.940 0.2542E+03 0.5878E+04 0.0000E+00 0.4003E+02 0.1226E+04 0.0000E+00
   3.000 0.2335E+03 0.5180E+04 0.0000E+00 0.3495E+02 0.1182E+04 0.0000E+00
   3.060 0.2140E+03 0.4609E+04 0.0000E+00 0.2743E+02 0.1141E+04 0.0000E+00
   3.120 0.2118E+03 0.4085E+04 0.0000E+00 0.2486E+02 0.1111E+04 0.0000E+00
   3.180 0.2127E+03 0.3612E+04 0.0000E+00 0.3369E+02 0.1096E+04 0.0000E+00
   3.240 0.2122E+03 0.3307E+04 0.0000E+00 0.4263E+02 0.1067E+04 0.0000E+00
   3.300 0.2014E+03 0.3227E+04 0.0000E+00 0.4190E+02 0.1027E+04 0.0000E+00
   3.360 0.1792E+03 0.2978E+04 0.0000E+00 0.3333E+02 0.9865E+03 0.0000E+00
   3.420 0.1802E+03 0.2709E+04 0.0000E+00 0.2634E+02 0.9464E+03 0.0000E+00
   3.480 0.1800E+03 0.2480E+04 0.0000E+00 0.2522E+02 0.9120E+03 0.0000E+00
   3.540 0.1535E+03 0.2290E+04 0.0000E+00 0.2801E+02 0.9048E+03 0.0000E+00
   3.600 0.1352E+03 0.2166E+04 0.0000E+00 0.3242E+02 0.9155E+03 0.0000E+00
   3.660 0.1262E+03 0.2074E+04 0.0000E+00 0.3701E+02 0.8429E+03 0.0000E+00
   3.720 0.1199E+03 0.1991E+04 0.0000E+00 0.3938E+02 0.7896E+03 0.0000E+00
   3.780 0.1167E+03 0.1914E+04 0.0000E+00 0.2986E+02 0.7642E+03 0.0000E+00
   3.840 0.1255E+03 0.1844E+04 0.0000E+00 0.2347E+02 0.7450E+03 0.0000E+00
   3.900 0.1454E+03 0.1781E+04 0.0000E+00 0.6878E+02 0.7273E+03 0.0000E+00
   3.960 0.1365E+03 0.1727E+04 0.0000E+00 0.4961E+02 0.7101E+03 0.0000E+00
   4.020 0.1256E+03 0.1679E+04 0.0000E+00 0.1702E+02 0.6929E+03 0.0000E+00
   4.080 0.1196E+03 0.1632E+04 0.0000E+00 0.4454E+02 0.6749E+03 0.0000E+00
   4.140 0.1145E+03 0.1588E+04 0.0000E+00 0.5551E+02 0.6533E+03 0.0000E+00
   4.200 0.1095E+03 0.1545E+04 0.0000E+00 0.1274E+02 0.6205E+03 0.0000E+00
   4.260 0.1040E+03 0.1503E+04 0.0000E+00 0.4872E+02 0.6039E+03 0.0000E+00
   4.320 0.9828E+02 0.1468E+04 0.0000E+00 0.3162E+02 0.6361E+03 0.0000E+00
   4.380 0.9230E+02 0.1458E+04 0.0000E+00 0.1588E+02 0.5785E+03 0.0000E+00
   4.440 0.8588E+02 0.1471E+04 0.0000E+00 0.1772E+02 0.5398E+03 0.0000E+00
   4.500 0.8491E+02 0.1403E+04 0.0000E+00 0.2306E+02 0.5323E+03 0.0000E+00
   4.560 0.1025E+03 0.1313E+04 0.0000E+00 0.2783E+02 0.5316E+03 0.0000E+00
   4.620 0.1080E+03 0.1273E+04 0.0000E+00 0.2977E+02 0.5322E+03 0.0000E+00
   4.680 0.8036E+02 0.1263E+04 0.0000E+00 0.3037E+02 0.5318E+03 0.0000E+00
   4.740 0.7962E+02 0.1271E+04 0.0000E+00 0.3105E+02 0.5271E+03 0.0000E+00
