--------- #anu_mu_dis ---------

0.5625	     23.6538	
0.6875	     49.5765	
0.8125	     86.6183	
0.9375	     137.954	
 1.062	     201.603	
 1.188	     259.253	
 1.312	     285.396	
 1.438	     272.106	
 1.562	     235.273	
 1.688	     194.592	
 1.812	     156.932	
 1.938	     120.636	
 2.062	     86.3399	
 2.188	     58.5581	
 2.312	     40.7457	
 2.438	     32.7332	
 2.562	     32.2465	
 2.688	     37.0725	
 2.812	     45.7688	
 2.938	      57.343	
 3.062	     70.8648	
 3.188	     85.3454	
 3.312	     99.7945	
 3.438	     113.309	
 3.562	     125.114	
 3.688	     134.574	
 3.812	     141.207	
 3.938	     144.751	
 4.062	     145.225	
 4.188	     142.927	
 4.312	     138.346	
 4.438	     132.036	
 4.562	     124.519	
 4.688	     116.238	
 4.812	     107.549	
 4.938	     98.7274	
 5.062	     89.9771	
 5.188	     81.4462	
 5.312	     73.2489	
 5.438	     65.4854	
 5.562	     58.2525	
 5.688	     51.6408	
 5.812	      45.725	
 5.938	     40.5522	
 6.062	     36.1353	
 6.188	     32.4524	
 6.312	     29.4523	
 6.438	     27.0626	
 6.562	     25.1987	
 6.688	      23.772	
 6.812	      22.697	
 6.938	     21.8954	
 7.062	     21.2999	
 7.188	      20.855	
 7.312	     20.5175	
 7.438	     20.2552	
 7.562	     20.0457	
 7.688	     19.8727	
 7.812	      19.724	
 7.938	      19.589	
     9	     254.521	
    11	     48.0933	
----------------------
Total:	      5524.7	
	
0.5625	     24.6172	     5.75823	     6.57021	
0.6875	     36.9351	     10.1337	      6.1074	
0.8125	     52.2106	     14.6302	     5.34913	
0.9375	     62.6759	     19.0527	     4.72603	
 1.062	     62.4129	     23.4751	     4.31456	
 1.188	     54.2988	     27.0264	     4.07274	
 1.312	     44.5614	     28.1023	     3.85908	
 1.438	     35.8176	     26.0928	     3.48385	
 1.562	      27.458	     22.1285	      2.8612	
 1.688	     19.3464	     17.8516	     2.09092	
 1.812	     12.6706	     14.0479	     1.37154	
 1.938	     8.39427	     10.6765	    0.849943	
 2.062	     6.42352	     7.65112	    0.556065	
 2.188	     6.10997	      5.1628	    0.442281	
 2.312	     6.91141	      3.4349	    0.448801	
 2.438	     8.55391	     2.48244	     0.53066	
 2.562	     10.8962	     2.14425	    0.660412	
 2.688	     13.8015	     2.23053	    0.816907	
 2.812	     17.0875	     2.60362	    0.982827	
 2.938	     20.5185	      3.1755	      1.1466	
 3.062	     23.8197	     3.88272	     1.29564	
 3.188	     26.7123	     4.67404	     1.44678	
 3.312	     28.9622	     5.51167	     1.61826	
 3.438	     30.4281	     6.36533	     1.78618	
 3.562	     31.0871	     7.21903	     1.96654	
 3.688	     31.0247	     8.06213	     2.16074	
 3.812	     30.3894	     8.89023	     2.36994	
 3.938	     29.3353	     9.70699	     2.59568	
 4.062	     27.9843	     10.5259	     2.83906	
 4.188	     26.4211	     11.3666	     3.09926	
 4.312	     24.7092	     12.2463	     3.37249	
 4.438	     22.9082	     13.1699	     3.65187	
 4.562	     21.0785	     14.1242	     3.92816	
 4.688	      19.276	       15.08	      4.1912	
 4.812	      17.546	     15.9985	     4.43132	
 4.938	     15.9213	     16.8415	     4.64075	
 5.062	     14.4246	      17.578	     4.81461	
 5.188	     13.0718	     18.1901	     4.95152	
 5.312	     11.8734	      18.674	     5.05381	
 5.438	     10.8345	     19.0394	     5.12697	
 5.562	     9.95418	     19.3064	     5.17877	
 5.688	      9.2249	     19.5011	     5.21775	
 5.812	     8.63189	     19.6507	     5.25141	
 5.938	     8.15375	     19.7786	     5.28482	
 6.062	     7.76337	     19.9004	     5.31946	
 6.188	     7.43001	     20.0224	     5.35292	
 6.312	     7.12215	     20.1419	     5.37938	
 6.438	     6.81084	     20.2497	      5.3905	
 6.562	     6.47287	     20.3328	     5.37703	
 6.688	     6.09321	     20.3785	     5.33018	
 6.812	     5.66621	     20.3762	     5.24306	
 6.938	     5.19546	     20.3191	     5.11165	
 7.062	      4.6924	     20.2049	     4.93526	
 7.188	     4.17404	     20.0348	     4.71657	
 7.312	     3.66029	     19.8136	     4.46122	
 7.438	     3.17137	     19.5485	     4.17708	
 7.562	     2.72529	     19.2489	     3.87345	
 7.688	     2.33646	     18.9248	     3.56024	
 7.812	     2.01448	     18.5871	      3.2471	
 7.938	     1.76394	      18.246	      2.9429	
     9	     26.3785	     248.421	     25.1238	
    11	     10.2077	     100.477	      17.297	
------------------------------------------------------
Total:	     1139.15	     1228.47	     254.354	

