--------- #anu_mu_dis ---------

0.5625	     34.2985	
0.6875	     64.0053	
0.8125	     92.4219	
0.9375	     117.122	
 1.062	     143.991	
 1.188	     174.268	
 1.312	     200.532	
 1.438	     218.358	
 1.562	     231.975	
 1.688	     246.033	
 1.812	     259.839	
 1.938	     271.665	
 2.062	     282.642	
 2.188	     294.172	
 2.312	     305.155	
 2.438	     313.663	
 2.562	     319.322	
 2.688	     322.737	
 2.812	     323.864	
 2.938	     322.141	
 3.062	     317.727	
 3.188	     311.687	
 3.312	      304.97	
 3.438	     297.614	
 3.562	      288.93	
 3.688	     278.185	
 3.812	     265.023	
 3.938	      249.52	
 4.062	     232.082	
 4.188	     213.349	
 4.312	     194.071	
 4.438	     174.965	
 4.562	     156.588	
 4.688	     139.301	
 4.812	     123.293	
 4.938	     108.632	
 5.062	     95.3112	
 5.188	     83.2797	
 5.312	     72.4668	
 5.438	     62.8031	
 5.562	     54.2346	
 5.688	     46.7198	
 5.812	     40.2211	
 5.938	     34.6927	
 6.062	     30.0718	
 6.188	     26.2772	
 6.312	     23.2137	
 6.438	     20.7781	
 6.562	      18.866	
 6.688	     17.3788	
 6.812	      16.227	
 6.938	     15.3333	
 7.062	     14.6338	
 7.188	     14.0775	
 7.312	     13.6254	
 7.438	     13.2495	
 7.562	     12.9302	
 7.688	     12.6538	
 7.812	      12.411	
 7.938	     12.1938	
     9	      152.12	
    11	     28.2883	
----------------------
Total:	      9138.2	
	
0.5625	      25.135	     7.24644	     5.43061	
0.6875	      27.588	     11.9917	     4.43034	
0.8125	     33.7642	     15.4962	     3.52854	
0.9375	     41.4842	     17.1776	     3.15533	
 1.062	     46.6134	     17.9397	     3.26412	
 1.188	     49.4849	     18.6749	     3.69906	
 1.312	     52.0302	     19.3391	     4.23896	
 1.438	     54.4117	     19.6332	     4.63601	
 1.562	     56.1376	      19.716	     4.75738	
 1.688	     57.7477	     19.8981	     4.65108	
 1.812	     59.9511	     20.1739	     4.45203	
 1.938	     62.4032	     20.3728	     4.25828	
 2.062	     64.2966	     20.4708	      4.1064	
 2.188	     65.4724	     20.5316	     4.01235	
 2.312	     66.3187	     20.5163	     3.98698	
 2.438	     66.9933	     20.3269	     4.01452	
 2.562	     67.2713	     19.9702	     4.05044	
 2.688	     67.0222	     19.5608	     4.04578	
 2.812	     66.4533	     19.1872	     3.97517	
 2.938	     65.8219	     18.8388	     3.84381	
 3.062	      65.084	     18.4607	     3.67237	
 3.188	     63.8927	     18.0319	     3.50191	
 3.312	      61.872	     17.5804	       3.368	
 3.438	     58.8646	     17.1454	     3.26936	
 3.562	     54.9931	     16.7531	     3.21672	
 3.688	     50.5694	     16.4098	     3.20376	
 3.812	     45.9522	     16.1136	     3.22161	
 3.938	     41.4301	     15.8656	      3.2639	
 4.062	      37.168	     15.6765	     3.32746	
 4.188	     33.2188	     15.5653	     3.41012	
 4.312	      29.575	     15.5507	     3.50811	
 4.438	     26.2172	     15.6392	     3.61497	
 4.562	     23.1382	     15.8168	     3.72205	
 4.688	     20.3415	     16.0496	        3.82	
 4.812	     17.8299	     16.2929	     3.90031	
 4.938	     15.5991	     16.5024	     3.95666	
 5.062	      13.638	     16.6439	     3.98562	
 5.188	     11.9319	     16.6976	     3.98699	
 5.312	     10.4651	      16.659	     3.96379	
 5.438	     9.22143	     16.5365	     3.92167	
 5.562	     8.18345	      16.348	     3.86803	
 5.688	     7.33158	     16.1162	      3.8108	
 5.812	      6.6433	     15.8647	     3.75702	
 5.938	     6.09322	     15.6135	     3.71158	
 6.062	     5.65335	     15.3763	     3.67641	
 6.188	     5.29436	      15.159	     3.65018	
 6.312	     4.98722	       14.96	     3.62865	
 6.438	     4.70544	     14.7724	     3.60549	
 6.562	     4.42718	     14.5861	     3.57336	
 6.688	     4.13698	     14.3909	     3.52511	
 6.812	     3.82655	     14.1786	     3.45486	
 6.938	     3.49466	     13.9436	     3.35871	
 7.062	     3.14616	     13.6839	     3.23517	
 7.188	     2.79036	        13.4	     3.08522	
 7.312	     2.43907	     13.0951	     2.91197	
 7.438	     2.10476	      12.774	     2.72021	
 7.562	     1.79877	     12.4424	     2.51583	
 7.688	     1.53027	      12.107	      2.3052	
 7.812	     1.30541	     11.7745	     2.09462	
 7.938	     1.12714	     11.4512	     1.88991	
     9	     15.3152	     149.182	     15.2485	
    11	     5.79965	     59.1824	     9.83563	
------------------------------------------------------
Total:	     1889.54	     1187.46	     243.835	

