   0.000 0.6411E-01 0.9950E+00 0.0000E+00 0.1445E-01 0.8435E+00 0.0000E+00
   0.060 0.6312E+00 0.7631E+02 0.0000E+00 0.7198E+00 0.5703E+02 0.0000E+00
   0.120 0.2533E+01 0.4225E+03 0.0000E+00 0.3690E+01 0.2206E+03 0.0000E+00
   0.180 0.5639E+01 0.7937E+03 0.0000E+00 0.1128E+02 0.4084E+03 0.0000E+00
   0.240 0.1000E+02 0.8931E+03 0.0000E+00 0.2127E+02 0.6155E+03 0.0000E+00
   0.300 0.1438E+02 0.8235E+03 0.0000E+00 0.3251E+02 0.8426E+03 0.0000E+00
   0.360 0.1839E+02 0.8664E+03 0.0000E+00 0.4530E+02 0.1106E+04 0.0000E+00
   0.420 0.2227E+02 0.9688E+03 0.0000E+00 0.5880E+02 0.1576E+04 0.0000E+00
   0.480 0.2614E+02 0.1094E+04 0.0000E+00 0.7236E+02 0.2172E+04 0.0000E+00
   0.540 0.3014E+02 0.1258E+04 0.0000E+00 0.8554E+02 0.2884E+04 0.0000E+00
   0.600 0.3441E+02 0.1442E+04 0.0000E+00 0.9689E+02 0.3687E+04 0.0000E+00
   0.660 0.3878E+02 0.1629E+04 0.0000E+00 0.1051E+03 0.4529E+04 0.0000E+00
   0.720 0.4306E+02 0.1817E+04 0.0000E+00 0.1136E+03 0.5400E+04 0.0000E+00
   0.780 0.4694E+02 0.2012E+04 0.0000E+00 0.1226E+03 0.6469E+04 0.0000E+00
   0.840 0.5007E+02 0.2201E+04 0.0000E+00 0.1317E+03 0.7762E+04 0.0000E+00
   0.900 0.5206E+02 0.2325E+04 0.0000E+00 0.1404E+03 0.8208E+04 0.0000E+00
   0.960 0.5074E+02 0.2390E+04 0.0000E+00 0.1487E+03 0.8345E+04 0.0000E+00
   1.020 0.4787E+02 0.2400E+04 0.0000E+00 0.1560E+03 0.8848E+04 0.0000E+00
   1.080 0.4527E+02 0.2372E+04 0.0000E+00 0.1611E+03 0.9669E+04 0.0000E+00
   1.140 0.4573E+02 0.2376E+04 0.0000E+00 0.1632E+03 0.1081E+05 0.0000E+00
   1.200 0.4944E+02 0.2440E+04 0.0000E+00 0.1659E+03 0.1228E+05 0.0000E+00
   1.260 0.4547E+02 0.2396E+04 0.0000E+00 0.1876E+03 0.1420E+05 0.0000E+00
   1.320 0.4213E+02 0.2366E+04 0.0000E+00 0.2115E+03 0.1654E+05 0.0000E+00
   1.380 0.4782E+02 0.2369E+04 0.0000E+00 0.1698E+03 0.1971E+05 0.0000E+00
   1.440 0.5070E+02 0.2388E+04 0.0000E+00 0.2210E+03 0.2415E+05 0.0000E+00
   1.500 0.5045E+02 0.2405E+04 0.0000E+00 0.2421E+03 0.2946E+05 0.0000E+00
   1.560 0.4951E+02 0.2340E+04 0.0000E+00 0.2300E+03 0.3773E+05 0.0000E+00
   1.620 0.4837E+02 0.2231E+04 0.0000E+00 0.2431E+03 0.4819E+05 0.0000E+00
   1.680 0.4712E+02 0.2121E+04 0.0000E+00 0.2688E+03 0.5994E+05 0.0000E+00
   1.740 0.4564E+02 0.2053E+04 0.0000E+00 0.1968E+03 0.7361E+05 0.0000E+00
   1.800 0.4373E+02 0.2079E+04 0.0000E+00 0.2267E+03 0.8542E+05 0.0000E+00
   1.860 0.4168E+02 0.2139E+04 0.0000E+00 0.2603E+03 0.9436E+05 0.0000E+00
   1.920 0.3984E+02 0.2177E+04 0.0000E+00 0.2690E+03 0.9851E+05 0.0000E+00
   1.980 0.3907E+02 0.2164E+04 0.0000E+00 0.2721E+03 0.9689E+05 0.0000E+00
   2.040 0.3992E+02 0.2098E+04 0.0000E+00 0.2727E+03 0.9031E+05 0.0000E+00
   2.100 0.3979E+02 0.2003E+04 0.0000E+00 0.2702E+03 0.7919E+05 0.0000E+00
   2.160 0.3908E+02 0.1898E+04 0.0000E+00 0.2662E+03 0.6719E+05 0.0000E+00
   2.220 0.3886E+02 0.1800E+04 0.0000E+00 0.2618E+03 0.5421E+05 0.0000E+00
   2.280 0.4006E+02 0.1729E+04 0.0000E+00 0.2571E+03 0.4342E+05 0.0000E+00
   2.340 0.4346E+02 0.1705E+04 0.0000E+00 0.2519E+03 0.3380E+05 0.0000E+00
   2.400 0.4766E+02 0.1714E+04 0.0000E+00 0.2449E+03 0.2628E+05 0.0000E+00
   2.460 0.4943E+02 0.1713E+04 0.0000E+00 0.2297E+03 0.2122E+05 0.0000E+00
   2.520 0.4770E+02 0.1684E+04 0.0000E+00 0.2090E+03 0.1679E+05 0.0000E+00
   2.580 0.4393E+02 0.1635E+04 0.0000E+00 0.2209E+03 0.1387E+05 0.0000E+00
   2.640 0.3971E+02 0.1579E+04 0.0000E+00 0.2480E+03 0.1158E+05 0.0000E+00
   2.700 0.3750E+02 0.1524E+04 0.0000E+00 0.2591E+03 0.9578E+04 0.0000E+00
   2.760 0.4013E+02 0.1488E+04 0.0000E+00 0.2368E+03 0.8100E+04 0.0000E+00
   2.820 0.4485E+02 0.1484E+04 0.0000E+00 0.2203E+03 0.6937E+04 0.0000E+00
   2.880 0.4899E+02 0.1458E+04 0.0000E+00 0.2124E+03 0.5970E+04 0.0000E+00
   2.940 0.4841E+02 0.1414E+04 0.0000E+00 0.2065E+03 0.5113E+04 0.0000E+00
   3.000 0.4038E+02 0.1366E+04 0.0000E+00 0.2011E+03 0.4376E+04 0.0000E+00
   3.060 0.3648E+02 0.1318E+04 0.0000E+00 0.1962E+03 0.3839E+04 0.0000E+00
   3.120 0.3604E+02 0.1269E+04 0.0000E+00 0.1924E+03 0.3412E+04 0.0000E+00
   3.180 0.3637E+02 0.1219E+04 0.0000E+00 0.1929E+03 0.3035E+04 0.0000E+00
   3.240 0.3688E+02 0.1170E+04 0.0000E+00 0.2133E+03 0.2699E+04 0.0000E+00
   3.300 0.3740E+02 0.1121E+04 0.0000E+00 0.2413E+03 0.2419E+04 0.0000E+00
   3.360 0.3769E+02 0.1072E+04 0.0000E+00 0.1913E+03 0.2225E+04 0.0000E+00
   3.420 0.3748E+02 0.1024E+04 0.0000E+00 0.1548E+03 0.2085E+04 0.0000E+00
   3.480 0.3702E+02 0.9793E+03 0.0000E+00 0.1417E+03 0.1985E+04 0.0000E+00
   3.540 0.3650E+02 0.9453E+03 0.0000E+00 0.1349E+03 0.1934E+04 0.0000E+00
   3.600 0.3596E+02 0.9389E+03 0.0000E+00 0.1307E+03 0.1911E+04 0.0000E+00
   3.660 0.3542E+02 0.9629E+03 0.0000E+00 0.1278E+03 0.1866E+04 0.0000E+00
   3.720 0.3488E+02 0.9961E+03 0.0000E+00 0.1257E+03 0.1784E+04 0.0000E+00
   3.780 0.3436E+02 0.1015E+04 0.0000E+00 0.1252E+03 0.1683E+04 0.0000E+00
   3.840 0.3386E+02 0.9574E+03 0.0000E+00 0.1302E+03 0.1584E+04 0.0000E+00
   3.900 0.3344E+02 0.8219E+03 0.0000E+00 0.1420E+03 0.1498E+04 0.0000E+00
   3.960 0.3328E+02 0.8501E+03 0.0000E+00 0.1442E+03 0.1433E+04 0.0000E+00
   4.020 0.3416E+02 0.8387E+03 0.0000E+00 0.1399E+03 0.1389E+04 0.0000E+00
   4.080 0.3995E+02 0.7817E+03 0.0000E+00 0.1341E+03 0.1364E+04 0.0000E+00
   4.140 0.4825E+02 0.7267E+03 0.0000E+00 0.1278E+03 0.1350E+04 0.0000E+00
   4.200 0.3644E+02 0.6903E+03 0.0000E+00 0.1215E+03 0.1337E+04 0.0000E+00
   4.260 0.2692E+02 0.6875E+03 0.0000E+00 0.1152E+03 0.1290E+04 0.0000E+00
   4.320 0.3577E+02 0.7166E+03 0.0000E+00 0.1091E+03 0.1202E+04 0.0000E+00
   4.380 0.2875E+02 0.7550E+03 0.0000E+00 0.1040E+03 0.1200E+04 0.0000E+00
   4.440 0.2863E+02 0.7534E+03 0.0000E+00 0.1029E+03 0.1210E+04 0.0000E+00
   4.500 0.2377E+02 0.6913E+03 0.0000E+00 0.1096E+03 0.1207E+04 0.0000E+00
   4.560 0.2461E+02 0.6836E+03 0.0000E+00 0.1164E+03 0.1193E+04 0.0000E+00
   4.620 0.3019E+02 0.6386E+03 0.0000E+00 0.1053E+03 0.1166E+04 0.0000E+00
   4.680 0.3500E+02 0.5923E+03 0.0000E+00 0.8316E+02 0.1125E+04 0.0000E+00
   4.740 0.3136E+02 0.5637E+03 0.0000E+00 0.1191E+03 0.1076E+04 0.0000E+00
   4.800 0.1906E+02 0.5689E+03 0.0000E+00 0.1281E+03 0.1028E+04 0.0000E+00
   4.860 0.2278E+02 0.6029E+03 0.0000E+00 0.1108E+03 0.9910E+03 0.0000E+00
   4.920 0.1604E+02 0.5764E+03 0.0000E+00 0.9124E+02 0.1013E+04 0.0000E+00
   4.980 0.1307E+02 0.5828E+03 0.0000E+00 0.8708E+02 0.1085E+04 0.0000E+00
   5.040 0.2903E+02 0.5492E+03 0.0000E+00 0.1074E+03 0.9947E+03 0.0000E+00
   5.100 0.2869E+02 0.5253E+03 0.0000E+00 0.1094E+03 0.9094E+03 0.0000E+00
   5.160 0.2586E+02 0.5186E+03 0.0000E+00 0.9925E+02 0.9144E+03 0.0000E+00
   5.220 0.2587E+02 0.5159E+03 0.0000E+00 0.9644E+02 0.1000E+04 0.0000E+00
   5.280 0.2643E+02 0.5141E+03 0.0000E+00 0.1081E+03 0.9884E+03 0.0000E+00
   5.340 0.2696E+02 0.5127E+03 0.0000E+00 0.1064E+03 0.9675E+03 0.0000E+00
   5.400 0.2721E+02 0.5111E+03 0.0000E+00 0.9412E+02 0.9647E+03 0.0000E+00
   5.460 0.2732E+02 0.5089E+03 0.0000E+00 0.8143E+02 0.9656E+03 0.0000E+00
   5.520 0.2740E+02 0.5037E+03 0.0000E+00 0.7984E+02 0.9674E+03 0.0000E+00
   5.580 0.2747E+02 0.4924E+03 0.0000E+00 0.1004E+03 0.9694E+03 0.0000E+00
